EmployeeKey,DateKey,WorkedHours,WorkedDays,Salary,HeadcountFlag,TenureMonths,DepartmentKey,PositionKey,date_fk
385.0,20250601.0,177.0,0.0,0.0,1.0,5.0,3.0,14.0,
564.0,20250501.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,
564.0,20250601.0,45.41,0.0,0.0,1.0,1.0,1.0,22.0,
16.0,20250101.0,145.46,0.0,0.0,1.0,36.0,1.0,3.0,
16.0,20250101.0,0.0,0.0,0.0,1.0,36.0,1.0,3.0,
16.0,20231001.0,186.86,0.0,0.0,1.0,21.0,1.0,3.0,
16.0,20220101.0,53.88,0.0,0.0,1.0,0.0,1.0,3.0,
16.0,20230401.0,129.11,0.0,0.0,1.0,15.0,1.0,3.0,
16.0,20230301.0,155.74,0.0,0.0,1.0,14.0,1.0,3.0,
16.0,20250501.0,164.39,0.0,0.0,1.0,40.0,1.0,3.0,
16.0,20230101.0,178.99,0.0,0.0,1.0,12.0,1.0,3.0,
16.0,20240801.0,9.07,0.0,0.0,1.0,31.0,1.0,3.0,
16.0,20241101.0,164.24,0.0,0.0,1.0,34.0,1.0,3.0,
16.0,20220501.0,103.43,0.0,0.0,1.0,4.0,1.0,3.0,
16.0,20241001.0,208.71,0.0,0.0,1.0,33.0,1.0,3.0,
16.0,20240601.0,109.66,0.0,0.0,1.0,29.0,1.0,3.0,
16.0,20250301.0,7.15,0.0,0.0,1.0,38.0,1.0,3.0,
16.0,20230201.0,172.34,0.0,0.0,1.0,13.0,1.0,3.0,
16.0,20240201.0,45.75,0.0,0.0,1.0,25.0,1.0,3.0,
16.0,20230101.0,0.0,0.0,0.0,1.0,12.0,1.0,3.0,
16.0,20240301.0,0.0,0.0,0.0,1.0,26.0,1.0,3.0,
16.0,20220401.0,140.0,0.0,0.0,1.0,3.0,1.0,3.0,
16.0,20220601.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,
16.0,20241201.0,162.43,0.0,0.0,1.0,35.0,1.0,3.0,
16.0,20230801.0,81.8,0.0,0.0,1.0,19.0,1.0,3.0,
16.0,20240901.0,127.56,0.0,0.0,1.0,32.0,1.0,3.0,
16.0,20231201.0,43.25,0.0,0.0,1.0,23.0,1.0,3.0,
16.0,20221001.0,179.92,0.0,0.0,1.0,9.0,1.0,3.0,
16.0,20240101.0,182.89,0.0,0.0,1.0,24.0,1.0,3.0,
16.0,20230501.0,154.49,0.0,0.0,1.0,16.0,1.0,3.0,
16.0,20250601.0,61.16,0.0,0.0,1.0,41.0,1.0,3.0,
16.0,20230901.0,163.25,0.0,0.0,1.0,20.0,1.0,3.0,
16.0,20240401.0,62.56,0.0,0.0,1.0,27.0,1.0,3.0,
16.0,20231101.0,0.0,0.0,0.0,1.0,22.0,1.0,3.0,
16.0,20250201.0,164.01,0.0,0.0,1.0,37.0,1.0,3.0,
16.0,20230601.0,54.42,0.0,0.0,1.0,17.0,1.0,3.0,
16.0,20250401.0,127.6,0.0,0.0,1.0,39.0,1.0,3.0,
16.0,20221201.0,130.98,0.0,0.0,1.0,11.0,1.0,3.0,
16.0,20220301.0,161.15,0.0,0.0,1.0,1.0,1.0,3.0,
16.0,20221101.0,180.47,0.0,0.0,1.0,10.0,1.0,3.0,
16.0,20220201.0,172.47,0.0,0.0,1.0,1.0,1.0,3.0,
16.0,20240101.0,50.15,0.0,0.0,1.0,24.0,1.0,3.0,
16.0,20240501.0,180.8,0.0,0.0,1.0,28.0,1.0,3.0,
16.0,20220101.0,170.82,0.0,0.0,1.0,0.0,1.0,3.0,
16.0,20220901.0,184.76,0.0,0.0,1.0,8.0,1.0,3.0,
386.0,20250101.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,
386.0,20250501.0,0.0,0.0,0.0,1.0,4.0,1.0,11.0,
386.0,20250601.0,149.03,0.0,0.0,1.0,5.0,1.0,11.0,
387.0,20250101.0,127.69,0.0,0.0,1.0,0.0,1.0,22.0,
387.0,20250601.0,134.48,0.0,0.0,1.0,5.0,1.0,22.0,
388.0,20250101.0,126.0,0.0,0.0,1.0,0.0,3.0,22.0,
388.0,20250501.0,0.0,0.0,0.0,1.0,4.0,3.0,22.0,
388.0,20250601.0,144.0,0.0,0.0,1.0,5.0,3.0,22.0,
389.0,20250101.0,126.0,0.0,0.0,1.0,0.0,3.0,22.0,
389.0,20250501.0,0.0,0.0,0.0,1.0,4.0,3.0,22.0,
389.0,20250601.0,144.0,0.0,0.0,1.0,5.0,3.0,22.0,
390.0,20250101.0,128.54,0.0,0.0,1.0,0.0,1.0,1.0,
390.0,20250601.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,
391.0,20250101.0,108.0,0.0,0.0,1.0,0.0,3.0,14.0,
391.0,20250601.0,9.0,0.0,0.0,1.0,5.0,3.0,14.0,
392.0,20250101.0,125.98,0.0,0.0,1.0,0.0,4.0,22.0,
392.0,20250601.0,9.0,0.0,0.0,1.0,5.0,4.0,22.0,
393.0,20250101.0,126.0,0.0,0.0,1.0,0.0,3.0,22.0,
393.0,20250601.0,9.0,0.0,0.0,1.0,5.0,3.0,22.0,
394.0,20250101.0,109.79,0.0,0.0,1.0,0.0,1.0,3.0,
394.0,20250601.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,
395.0,20250101.0,170.19,0.0,0.0,1.0,0.0,1.0,8.0,
395.0,20250601.0,54.0,0.0,0.0,1.0,5.0,1.0,8.0,
396.0,20250101.0,153.95,0.0,0.0,1.0,0.0,1.0,8.0,
396.0,20250601.0,61.0,0.0,0.0,1.0,5.0,1.0,8.0,
17.0,20250101.0,217.56,0.0,0.0,1.0,36.0,1.0,22.0,
17.0,20250101.0,128.78,0.0,0.0,1.0,36.0,1.0,22.0,
17.0,20231001.0,182.48,0.0,0.0,1.0,21.0,1.0,22.0,
17.0,20220101.0,134.67,0.0,0.0,1.0,0.0,1.0,22.0,
17.0,20230401.0,137.25,0.0,0.0,1.0,15.0,1.0,22.0,
17.0,20230301.0,174.09,0.0,0.0,1.0,14.0,1.0,22.0,
17.0,20250501.0,192.65,0.0,0.0,1.0,40.0,1.0,22.0,
17.0,20230101.0,207.91,0.0,0.0,1.0,12.0,1.0,22.0,
17.0,20240801.0,192.89,0.0,0.0,1.0,31.0,1.0,22.0,
17.0,20241101.0,182.62,0.0,0.0,1.0,34.0,1.0,22.0,
17.0,20220501.0,192.93,0.0,0.0,1.0,4.0,1.0,22.0,
17.0,20241001.0,211.47,0.0,0.0,1.0,33.0,1.0,22.0,
17.0,20240601.0,161.28,0.0,0.0,1.0,29.0,1.0,22.0,
17.0,20250301.0,127.92,0.0,0.0,1.0,38.0,1.0,22.0,
17.0,20230201.0,164.4,0.0,0.0,1.0,13.0,1.0,22.0,
17.0,20240201.0,179.41,0.0,0.0,1.0,25.0,1.0,22.0,
17.0,20230101.0,183.46,0.0,0.0,1.0,12.0,1.0,22.0,
17.0,20240301.0,140.06,0.0,0.0,1.0,26.0,1.0,22.0,
17.0,20220401.0,141.92,0.0,0.0,1.0,3.0,1.0,22.0,
17.0,20220601.0,184.13,0.0,0.0,1.0,5.0,1.0,22.0,
17.0,20241201.0,169.44,0.0,0.0,1.0,35.0,1.0,22.0,
17.0,20230801.0,199.47,0.0,0.0,1.0,19.0,1.0,22.0,
17.0,20240901.0,102.17,0.0,0.0,1.0,32.0,1.0,22.0,
17.0,20231201.0,172.58,0.0,0.0,1.0,23.0,1.0,22.0,
17.0,20221001.0,190.44,0.0,0.0,1.0,9.0,1.0,22.0,
17.0,20240101.0,193.38,0.0,0.0,1.0,24.0,1.0,22.0,
17.0,20230501.0,192.54,0.0,0.0,1.0,16.0,1.0,22.0,
17.0,20250601.0,175.43,0.0,0.0,1.0,41.0,1.0,22.0,
17.0,20230901.0,174.72,0.0,0.0,1.0,20.0,1.0,22.0,
17.0,20240401.0,162.59,0.0,0.0,1.0,27.0,1.0,22.0,
17.0,20231101.0,202.4,0.0,0.0,1.0,22.0,1.0,22.0,
17.0,20250201.0,175.05,0.0,0.0,1.0,37.0,1.0,22.0,
17.0,20230601.0,166.67,0.0,0.0,1.0,17.0,1.0,22.0,
17.0,20250401.0,156.28,0.0,0.0,1.0,39.0,1.0,22.0,
17.0,20221201.0,191.05,0.0,0.0,1.0,11.0,1.0,22.0,
17.0,20220301.0,211.05,0.0,0.0,1.0,1.0,1.0,22.0,
17.0,20221101.0,192.6,0.0,0.0,1.0,10.0,1.0,22.0,
17.0,20220201.0,147.81,0.0,0.0,1.0,1.0,1.0,22.0,
17.0,20240101.0,202.98,0.0,0.0,1.0,24.0,1.0,22.0,
17.0,20240501.0,184.25,0.0,0.0,1.0,28.0,1.0,22.0,
17.0,20220101.0,193.0,0.0,0.0,1.0,0.0,1.0,22.0,
17.0,20220901.0,202.38,0.0,0.0,1.0,8.0,1.0,22.0,
397.0,20250101.0,157.25,0.0,0.0,1.0,0.0,1.0,8.0,
397.0,20250601.0,62.0,0.0,0.0,1.0,5.0,1.0,8.0,
398.0,20250101.0,90.43,0.0,0.0,1.0,0.0,1.0,3.0,
398.0,20250601.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,
399.0,20250101.0,70.83,0.0,0.0,1.0,0.0,1.0,8.0,
399.0,20250601.0,0.0,0.0,0.0,1.0,5.0,1.0,8.0,
400.0,20250101.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,
400.0,20250601.0,0.0,0.0,0.0,1.0,5.0,1.0,22.0,
401.0,20250101.0,37.25,0.0,0.0,1.0,0.0,1.0,3.0,
401.0,20250601.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,
402.0,20250101.0,138.99,0.0,0.0,1.0,0.0,1.0,8.0,
402.0,20250601.0,54.0,0.0,0.0,1.0,5.0,1.0,8.0,
18.0,20250101.0,190.34,0.0,0.0,1.0,36.0,1.0,3.0,
18.0,20250101.0,135.91,0.0,0.0,1.0,36.0,1.0,3.0,
18.0,20231001.0,191.62,0.0,0.0,1.0,21.0,1.0,3.0,
18.0,20220101.0,185.82,0.0,0.0,1.0,0.0,1.0,3.0,
18.0,20230401.0,128.31,0.0,0.0,1.0,15.0,1.0,3.0,
18.0,20230301.0,175.99,0.0,0.0,1.0,14.0,1.0,3.0,
18.0,20250501.0,190.97,0.0,0.0,1.0,40.0,1.0,3.0,
18.0,20230101.0,190.74,0.0,0.0,1.0,12.0,1.0,3.0,
18.0,20240801.0,90.88,0.0,0.0,1.0,31.0,1.0,3.0,
18.0,20241101.0,184.69,0.0,0.0,1.0,34.0,1.0,3.0,
18.0,20220501.0,181.18,0.0,0.0,1.0,4.0,1.0,3.0,
18.0,20241001.0,224.49,0.0,0.0,1.0,33.0,1.0,3.0,
18.0,20240601.0,164.07,0.0,0.0,1.0,29.0,1.0,3.0,
18.0,20250301.0,134.71,0.0,0.0,1.0,38.0,1.0,3.0,
18.0,20230201.0,172.57,0.0,0.0,1.0,13.0,1.0,3.0,
18.0,20240201.0,197.0,0.0,0.0,1.0,25.0,1.0,3.0,
18.0,20230101.0,188.41,0.0,0.0,1.0,12.0,1.0,3.0,
18.0,20240301.0,134.06,0.0,0.0,1.0,26.0,1.0,3.0,
18.0,20220401.0,139.24,0.0,0.0,1.0,3.0,1.0,3.0,
18.0,20220601.0,188.61,0.0,0.0,1.0,5.0,1.0,3.0,
18.0,20241201.0,159.29,0.0,0.0,1.0,35.0,1.0,3.0,
18.0,20230801.0,81.77,0.0,0.0,1.0,19.0,1.0,3.0,
18.0,20240901.0,176.97,0.0,0.0,1.0,32.0,1.0,3.0,
18.0,20231201.0,143.03,0.0,0.0,1.0,23.0,1.0,3.0,
18.0,20221001.0,174.6,0.0,0.0,1.0,9.0,1.0,3.0,
18.0,20240101.0,200.94,0.0,0.0,1.0,24.0,1.0,3.0,
18.0,20230501.0,197.69,0.0,0.0,1.0,16.0,1.0,3.0,
18.0,20250601.0,177.84,0.0,0.0,1.0,41.0,1.0,3.0,
18.0,20230901.0,181.8,0.0,0.0,1.0,20.0,1.0,3.0,
18.0,20240401.0,164.87,0.0,0.0,1.0,27.0,1.0,3.0,
18.0,20231101.0,198.87,0.0,0.0,1.0,22.0,1.0,3.0,
18.0,20250201.0,172.85,0.0,0.0,1.0,37.0,1.0,3.0,
18.0,20230601.0,170.49,0.0,0.0,1.0,17.0,1.0,3.0,
18.0,20250401.0,191.21,0.0,0.0,1.0,39.0,1.0,3.0,
18.0,20221201.0,131.3,0.0,0.0,1.0,11.0,1.0,3.0,
18.0,20220301.0,206.84,0.0,0.0,1.0,1.0,1.0,3.0,
18.0,20221101.0,197.22,0.0,0.0,1.0,10.0,1.0,3.0,
18.0,20220201.0,172.48,0.0,0.0,1.0,1.0,1.0,3.0,
18.0,20240101.0,200.29,0.0,0.0,1.0,24.0,1.0,3.0,
18.0,20240501.0,173.23,0.0,0.0,1.0,28.0,1.0,3.0,
18.0,20220101.0,186.65,0.0,0.0,1.0,0.0,1.0,3.0,
18.0,20220901.0,209.3,0.0,0.0,1.0,8.0,1.0,3.0,
19.0,20250101.0,0.0,0.0,0.0,1.0,36.0,1.0,3.0,
19.0,20250101.0,73.26,0.0,0.0,1.0,36.0,1.0,3.0,
19.0,20231001.0,189.44,0.0,0.0,1.0,21.0,1.0,3.0,
19.0,20220101.0,135.79,0.0,0.0,1.0,0.0,1.0,3.0,
19.0,20230401.0,136.31,0.0,0.0,1.0,15.0,1.0,3.0,
19.0,20230301.0,175.73,0.0,0.0,1.0,14.0,1.0,3.0,
19.0,20250501.0,187.03,0.0,0.0,1.0,40.0,1.0,3.0,
19.0,20230101.0,197.42,0.0,0.0,1.0,12.0,1.0,3.0,
19.0,20240801.0,89.04,0.0,0.0,1.0,31.0,1.0,3.0,
19.0,20241101.0,118.28,0.0,0.0,1.0,34.0,1.0,3.0,
19.0,20220501.0,149.01,0.0,0.0,1.0,4.0,1.0,3.0,
19.0,20241001.0,205.1,0.0,0.0,1.0,33.0,1.0,3.0,
19.0,20240601.0,0.0,0.0,0.0,1.0,29.0,1.0,3.0,
19.0,20250301.0,136.2,0.0,0.0,1.0,38.0,1.0,3.0,
19.0,20230201.0,176.6,0.0,0.0,1.0,13.0,1.0,3.0,
19.0,20240201.0,134.3,0.0,0.0,1.0,25.0,1.0,3.0,
19.0,20230101.0,189.31,0.0,0.0,1.0,12.0,1.0,3.0,
19.0,20240301.0,135.75,0.0,0.0,1.0,26.0,1.0,3.0,
19.0,20220401.0,147.27,0.0,0.0,1.0,3.0,1.0,3.0,
19.0,20220601.0,194.94,0.0,0.0,1.0,5.0,1.0,3.0,
19.0,20241201.0,0.0,0.0,0.0,1.0,35.0,1.0,3.0,
19.0,20230801.0,45.38,0.0,0.0,1.0,19.0,1.0,3.0,
19.0,20240901.0,190.66,0.0,0.0,1.0,32.0,1.0,3.0,
19.0,20231201.0,135.61,0.0,0.0,1.0,23.0,1.0,3.0,
19.0,20221001.0,179.67,0.0,0.0,1.0,9.0,1.0,3.0,
19.0,20240101.0,48.11,0.0,0.0,1.0,24.0,1.0,3.0,
19.0,20230501.0,181.94,0.0,0.0,1.0,16.0,1.0,3.0,
19.0,20250601.0,147.26,0.0,0.0,1.0,41.0,1.0,3.0,
19.0,20230901.0,182.51,0.0,0.0,1.0,20.0,1.0,3.0,
19.0,20240401.0,163.56,0.0,0.0,1.0,27.0,1.0,3.0,
19.0,20231101.0,182.8,0.0,0.0,1.0,22.0,1.0,3.0,
19.0,20250201.0,78.47,0.0,0.0,1.0,37.0,1.0,3.0,
19.0,20230601.0,152.51,0.0,0.0,1.0,17.0,1.0,3.0,
19.0,20250401.0,182.43,0.0,0.0,1.0,39.0,1.0,3.0,
19.0,20221201.0,126.65,0.0,0.0,1.0,11.0,1.0,3.0,
19.0,20220301.0,189.34,0.0,0.0,1.0,1.0,1.0,3.0,
19.0,20221101.0,179.64,0.0,0.0,1.0,10.0,1.0,3.0,
19.0,20220201.0,163.93,0.0,0.0,1.0,1.0,1.0,3.0,
19.0,20240101.0,125.12,0.0,0.0,1.0,24.0,1.0,3.0,
19.0,20240501.0,111.52,0.0,0.0,1.0,28.0,1.0,3.0,
19.0,20220101.0,181.49,0.0,0.0,1.0,0.0,1.0,3.0,
19.0,20220901.0,189.25,0.0,0.0,1.0,8.0,1.0,3.0,
20.0,20250101.0,201.8,0.0,0.0,1.0,36.0,1.0,22.0,
20.0,20250101.0,128.24,0.0,0.0,1.0,36.0,1.0,22.0,
20.0,20231001.0,173.45,0.0,0.0,1.0,21.0,1.0,22.0,
20.0,20220101.0,169.22,0.0,0.0,1.0,0.0,1.0,22.0,
20.0,20230401.0,136.08,0.0,0.0,1.0,15.0,1.0,22.0,
20.0,20230301.0,164.82,0.0,0.0,1.0,14.0,1.0,22.0,
20.0,20250501.0,188.18,0.0,0.0,1.0,40.0,1.0,22.0,
20.0,20230101.0,192.99,0.0,0.0,1.0,12.0,1.0,22.0,
20.0,20240801.0,119.33,0.0,0.0,1.0,31.0,1.0,22.0,
20.0,20241101.0,172.87,0.0,0.0,1.0,34.0,1.0,22.0,
20.0,20220501.0,137.43,0.0,0.0,1.0,4.0,1.0,22.0,
20.0,20241001.0,208.92,0.0,0.0,1.0,33.0,1.0,22.0,
20.0,20240601.0,163.44,0.0,0.0,1.0,29.0,1.0,22.0,
20.0,20250301.0,115.65,0.0,0.0,1.0,38.0,1.0,22.0,
20.0,20230201.0,152.37,0.0,0.0,1.0,13.0,1.0,22.0,
20.0,20240201.0,192.5,0.0,0.0,1.0,25.0,1.0,22.0,
20.0,20230101.0,154.85,0.0,0.0,1.0,12.0,1.0,22.0,
20.0,20240301.0,146.54,0.0,0.0,1.0,26.0,1.0,22.0,
20.0,20220401.0,132.23,0.0,0.0,1.0,3.0,1.0,22.0,
20.0,20220601.0,188.66,0.0,0.0,1.0,5.0,1.0,22.0,
20.0,20241201.0,168.89,0.0,0.0,1.0,35.0,1.0,22.0,
20.0,20230801.0,173.43,0.0,0.0,1.0,19.0,1.0,22.0,
20.0,20240901.0,181.42,0.0,0.0,1.0,32.0,1.0,22.0,
20.0,20231201.0,200.05,0.0,0.0,1.0,23.0,1.0,22.0,
20.0,20221001.0,177.99,0.0,0.0,1.0,9.0,1.0,22.0,
20.0,20240101.0,193.15,0.0,0.0,1.0,24.0,1.0,22.0,
20.0,20230501.0,197.33,0.0,0.0,1.0,16.0,1.0,22.0,
20.0,20250601.0,150.91,0.0,0.0,1.0,41.0,1.0,22.0,
20.0,20230901.0,172.73,0.0,0.0,1.0,20.0,1.0,22.0,
20.0,20240401.0,157.73,0.0,0.0,1.0,27.0,1.0,22.0,
20.0,20231101.0,207.56,0.0,0.0,1.0,22.0,1.0,22.0,
20.0,20250201.0,174.42,0.0,0.0,1.0,37.0,1.0,22.0,
20.0,20230601.0,170.4,0.0,0.0,1.0,17.0,1.0,22.0,
20.0,20250401.0,182.28,0.0,0.0,1.0,39.0,1.0,22.0,
20.0,20221201.0,175.87,0.0,0.0,1.0,11.0,1.0,22.0,
20.0,20220301.0,198.47,0.0,0.0,1.0,1.0,1.0,22.0,
20.0,20221101.0,181.47,0.0,0.0,1.0,10.0,1.0,22.0,
20.0,20220201.0,153.98,0.0,0.0,1.0,1.0,1.0,22.0,
20.0,20240101.0,166.75,0.0,0.0,1.0,24.0,1.0,22.0,
20.0,20240501.0,183.99,0.0,0.0,1.0,28.0,1.0,22.0,
20.0,20220101.0,178.83,0.0,0.0,1.0,0.0,1.0,22.0,
20.0,20220901.0,197.94,0.0,0.0,1.0,8.0,1.0,22.0,
21.0,20250101.0,190.46,0.0,0.0,1.0,36.0,1.0,2.0,
21.0,20250101.0,109.68,0.0,0.0,1.0,36.0,1.0,2.0,
21.0,20231001.0,201.85,0.0,0.0,1.0,21.0,1.0,2.0,
21.0,20220101.0,152.0,0.0,0.0,1.0,0.0,1.0,2.0,
21.0,20230401.0,99.27,0.0,0.0,1.0,15.0,1.0,2.0,
21.0,20230301.0,139.48,0.0,0.0,1.0,14.0,1.0,2.0,
21.0,20250501.0,183.77,0.0,0.0,1.0,40.0,1.0,2.0,
21.0,20230101.0,180.28,0.0,0.0,1.0,12.0,1.0,2.0,
21.0,20240801.0,155.82,0.0,0.0,1.0,31.0,1.0,2.0,
21.0,20241101.0,177.53,0.0,0.0,1.0,34.0,1.0,2.0,
21.0,20220501.0,162.48,0.0,0.0,1.0,4.0,1.0,2.0,
21.0,20241001.0,210.3,0.0,0.0,1.0,33.0,1.0,2.0,
21.0,20240601.0,172.91,0.0,0.0,1.0,29.0,1.0,2.0,
21.0,20250301.0,124.22,0.0,0.0,1.0,38.0,1.0,2.0,
21.0,20230201.0,169.24,0.0,0.0,1.0,13.0,1.0,2.0,
21.0,20240201.0,173.74,0.0,0.0,1.0,25.0,1.0,2.0,
21.0,20230101.0,163.33,0.0,0.0,1.0,12.0,1.0,2.0,
21.0,20240301.0,125.98,0.0,0.0,1.0,26.0,1.0,2.0,
21.0,20220401.0,101.24,0.0,0.0,1.0,3.0,1.0,2.0,
21.0,20220601.0,181.72,0.0,0.0,1.0,5.0,1.0,2.0,
21.0,20241201.0,155.76,0.0,0.0,1.0,35.0,1.0,2.0,
21.0,20230801.0,149.13,0.0,0.0,1.0,19.0,1.0,2.0,
21.0,20240901.0,177.61,0.0,0.0,1.0,32.0,1.0,2.0,
21.0,20231201.0,150.97,0.0,0.0,1.0,23.0,1.0,2.0,
21.0,20221001.0,167.85,0.0,0.0,1.0,9.0,1.0,2.0,
21.0,20240101.0,172.58,0.0,0.0,1.0,24.0,1.0,2.0,
21.0,20230501.0,190.7,0.0,0.0,1.0,16.0,1.0,2.0,
21.0,20250601.0,161.66,0.0,0.0,1.0,41.0,1.0,2.0,
21.0,20230901.0,165.68,0.0,0.0,1.0,20.0,1.0,2.0,
21.0,20240401.0,144.03,0.0,0.0,1.0,27.0,1.0,2.0,
21.0,20231101.0,181.28,0.0,0.0,1.0,22.0,1.0,2.0,
21.0,20250201.0,154.78,0.0,0.0,1.0,37.0,1.0,2.0,
21.0,20230601.0,161.34,0.0,0.0,1.0,17.0,1.0,2.0,
21.0,20250401.0,173.48,0.0,0.0,1.0,39.0,1.0,2.0,
21.0,20221201.0,161.32,0.0,0.0,1.0,11.0,1.0,2.0,
21.0,20220301.0,169.08,0.0,0.0,1.0,1.0,1.0,2.0,
21.0,20221101.0,171.46,0.0,0.0,1.0,10.0,1.0,2.0,
21.0,20220201.0,120.97,0.0,0.0,1.0,1.0,1.0,2.0,
21.0,20240101.0,192.59,0.0,0.0,1.0,24.0,1.0,2.0,
21.0,20240501.0,184.01,0.0,0.0,1.0,28.0,1.0,2.0,
21.0,20220101.0,160.71,0.0,0.0,1.0,0.0,1.0,2.0,
21.0,20220901.0,185.89,0.0,0.0,1.0,8.0,1.0,2.0,
22.0,20250101.0,204.6,0.0,0.0,1.0,36.0,1.0,3.0,
22.0,20250101.0,136.65,0.0,0.0,1.0,36.0,1.0,3.0,
22.0,20231001.0,203.77,0.0,0.0,1.0,21.0,1.0,3.0,
22.0,20220101.0,145.98,0.0,0.0,1.0,0.0,1.0,3.0,
22.0,20230401.0,135.8,0.0,0.0,1.0,15.0,1.0,3.0,
22.0,20230301.0,180.43,0.0,0.0,1.0,14.0,1.0,3.0,
22.0,20250501.0,195.22,0.0,0.0,1.0,40.0,1.0,3.0,
22.0,20230101.0,209.49,0.0,0.0,1.0,12.0,1.0,3.0,
22.0,20240801.0,91.25,0.0,0.0,1.0,31.0,1.0,3.0,
22.0,20241101.0,195.43,0.0,0.0,1.0,34.0,1.0,3.0,
22.0,20220501.0,174.44,0.0,0.0,1.0,4.0,1.0,3.0,
22.0,20241001.0,211.38,0.0,0.0,1.0,33.0,1.0,3.0,
22.0,20240601.0,158.81,0.0,0.0,1.0,29.0,1.0,3.0,
22.0,20250301.0,163.66,0.0,0.0,1.0,38.0,1.0,3.0,
22.0,20230201.0,184.92,0.0,0.0,1.0,13.0,1.0,3.0,
22.0,20240201.0,172.23,0.0,0.0,1.0,25.0,1.0,3.0,
22.0,20230101.0,184.36,0.0,0.0,1.0,12.0,1.0,3.0,
22.0,20240301.0,149.18,0.0,0.0,1.0,26.0,1.0,3.0,
22.0,20220401.0,155.51,0.0,0.0,1.0,3.0,1.0,3.0,
22.0,20220601.0,193.63,0.0,0.0,1.0,5.0,1.0,3.0,
22.0,20241201.0,141.15,0.0,0.0,1.0,35.0,1.0,3.0,
22.0,20230801.0,88.95,0.0,0.0,1.0,19.0,1.0,3.0,
22.0,20240901.0,189.17,0.0,0.0,1.0,32.0,1.0,3.0,
22.0,20231201.0,142.12,0.0,0.0,1.0,23.0,1.0,3.0,
22.0,20221001.0,186.89,0.0,0.0,1.0,9.0,1.0,3.0,
22.0,20240101.0,204.53,0.0,0.0,1.0,24.0,1.0,3.0,
22.0,20230501.0,205.64,0.0,0.0,1.0,16.0,1.0,3.0,
22.0,20250601.0,194.35,0.0,0.0,1.0,41.0,1.0,3.0,
22.0,20230901.0,178.7,0.0,0.0,1.0,20.0,1.0,3.0,
22.0,20240401.0,157.38,0.0,0.0,1.0,27.0,1.0,3.0,
22.0,20231101.0,208.04,0.0,0.0,1.0,22.0,1.0,3.0,
22.0,20250201.0,165.83,0.0,0.0,1.0,37.0,1.0,3.0,
22.0,20230601.0,149.05,0.0,0.0,1.0,17.0,1.0,3.0,
22.0,20250401.0,209.44,0.0,0.0,1.0,39.0,1.0,3.0,
22.0,20221201.0,145.29,0.0,0.0,1.0,11.0,1.0,3.0,
22.0,20220301.0,200.53,0.0,0.0,1.0,1.0,1.0,3.0,
22.0,20221101.0,207.08,0.0,0.0,1.0,10.0,1.0,3.0,
22.0,20220201.0,165.46,0.0,0.0,1.0,1.0,1.0,3.0,
22.0,20240101.0,193.98,0.0,0.0,1.0,24.0,1.0,3.0,
22.0,20240501.0,199.14,0.0,0.0,1.0,28.0,1.0,3.0,
22.0,20220101.0,188.82,0.0,0.0,1.0,0.0,1.0,3.0,
22.0,20220901.0,205.75,0.0,0.0,1.0,8.0,1.0,3.0,
23.0,20250101.0,97.42,0.0,0.0,1.0,36.0,2.0,22.0,
23.0,20250101.0,112.17,0.0,0.0,1.0,36.0,2.0,22.0,
23.0,20231001.0,0.0,0.0,0.0,1.0,21.0,2.0,22.0,
23.0,20220101.0,77.38,0.0,0.0,1.0,0.0,2.0,22.0,
23.0,20230401.0,72.7,0.0,0.0,1.0,15.0,2.0,22.0,
23.0,20230301.0,78.16,0.0,0.0,1.0,14.0,2.0,22.0,
23.0,20250501.0,153.95,0.0,0.0,1.0,40.0,2.0,22.0,
23.0,20230101.0,97.77,0.0,0.0,1.0,12.0,2.0,22.0,
23.0,20240801.0,88.5,0.0,0.0,1.0,31.0,2.0,22.0,
23.0,20241101.0,85.55,0.0,0.0,1.0,34.0,2.0,22.0,
23.0,20220501.0,164.81,0.0,0.0,1.0,4.0,2.0,22.0,
23.0,20241001.0,95.38,0.0,0.0,1.0,33.0,2.0,22.0,
23.0,20240601.0,94.46,0.0,0.0,1.0,29.0,2.0,22.0,
23.0,20250301.0,115.72,0.0,0.0,1.0,38.0,2.0,22.0,
23.0,20230201.0,126.35,0.0,0.0,1.0,13.0,2.0,22.0,
23.0,20240201.0,13.12,0.0,0.0,1.0,25.0,2.0,22.0,
23.0,20230101.0,60.08,0.0,0.0,1.0,12.0,2.0,22.0,
23.0,20240301.0,13.03,0.0,0.0,1.0,26.0,2.0,22.0,
23.0,20220401.0,87.23,0.0,0.0,1.0,3.0,2.0,22.0,
23.0,20220601.0,151.21,0.0,0.0,1.0,5.0,2.0,22.0,
23.0,20241201.0,43.51,0.0,0.0,1.0,35.0,2.0,22.0,
23.0,20230801.0,40.37,0.0,0.0,1.0,19.0,2.0,22.0,
23.0,20240901.0,47.42,0.0,0.0,1.0,32.0,2.0,22.0,
